Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/29/2020 	_x86_64_	(48 CPU)

05:46:59 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:47:00 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
05:47:00 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
05:47:00 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
05:47:00 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
05:47:00 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
05:47:00 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

05:47:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:47:01 AM     all      2.08      0.00      0.04      0.00      0.00     97.88
05:47:01 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
05:47:01 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      39      0.00      0.00      1.00      0.00      0.00     99.00
05:47:01 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
05:47:01 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

05:47:01 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:47:02 AM     all      1.85      0.00      0.23      0.00      0.00     97.92
05:47:02 AM       0     89.11      0.00     10.89      0.00      0.00      0.00
05:47:02 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
05:47:02 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

05:47:02 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:47:03 AM     all      1.85      0.00      0.25      0.00      0.00     97.89
05:47:03 AM       0     88.89      0.00     11.11      0.00      0.00      0.00
05:47:03 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      37      0.00      0.00      0.99      0.00      0.00     99.01
05:47:03 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      39      0.00      0.00      1.00      0.00      0.00     99.00
05:47:03 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
05:47:03 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

05:47:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:47:04 AM     all      1.85      0.00      0.25      0.00      0.00     97.90
05:47:04 AM       0     89.11      0.00     10.89      0.00      0.00      0.00
05:47:04 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      39      0.00      0.00      1.00      0.00      0.00     99.00
05:47:04 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
05:47:04 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

05:47:04 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:47:05 AM     all      1.90      0.00      0.21      0.08      0.00     97.81
05:47:05 AM       0     90.91      0.00      9.09      0.00      0.00      0.00
05:47:05 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      17      0.00      0.00      0.00      4.00      0.00     96.00
05:47:05 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      39      0.00      0.00      1.00      0.00      0.00     99.00
05:47:05 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
05:47:05 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

05:47:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:47:06 AM     all      1.85      0.00      0.27      0.00      0.00     97.87
05:47:06 AM       0     88.12      0.00     11.88      0.00      0.00      0.00
05:47:06 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      17      0.00      0.00      1.00      0.00      0.00     99.00
05:47:06 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      39      0.00      0.00      0.99      0.00      0.00     99.01
05:47:06 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
05:47:06 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

05:47:06 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:47:07 AM     all      1.85      0.00      0.25      0.00      0.00     97.90
05:47:07 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
05:47:07 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      39      0.00      0.00      1.00      0.00      0.00     99.00
05:47:07 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
05:47:07 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
