Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/29/2020 	_x86_64_	(48 CPU)

05:41:06 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:41:07 AM     all      2.08      0.00      0.02      0.00      0.00     97.90
05:41:07 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
05:41:07 AM       1      0.00      0.00      0.99      0.00      0.00     99.01
05:41:07 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
